id,pcf_pointer,team_id,team_name,short_name,full_name,shirt_number,shirt_number_reliable,position_original,position_normalized,role_primary,overall,overall_derived,attr_velocidad,attr_resistencia,attr_agresividad,attr_calidad,attr_remate,attr_regate,attr_pase,attr_tiro,attr_entradas,attr_portero,birth_date,age,nationality,birth_country,birth_place,height,weight,preferred_foot,market_value,salary,slot,skin,hair,source_file,source_offset,data_confidence
gimnasia-j-1804-17520,17520,gimnasia-j-1804,Gimnasia (J),Lobo,Mario Humberto LOBO,11,True,Delantero,FW,Extremo izquierdo,80,80,80,79,82,80,84,88,64,88,64,12,1964-08-21,33,Argentina,Argentina,San Salvador de Jujuy,170,70,,,,9,blanco,moreno,EQ003003.PKF,1411793,original
gimnasia-j-1804-6337,6337,gimnasia-j-1804,Gimnasia (J),Garnier,Carlos Enrique GARNIER,21,True,Delantero,FW,Extremo izquierdo,75,75,87,75,68,73,83,85,62,90,62,10,1975-04-21,23,Argentina,Argentina,San Salvador de Jujuy,172,68,,,,20,blanco,rubio,EQ003003.PKF,1415039,original
gimnasia-j-1804-17522,17522,gimnasia-j-1804,Gimnasia (J),Juárez,Daniel Alejandro JUAREZ,7,True,Medio,MF,Interior derecho,78,78,79,82,77,76,67,81,86,60,61,11,1975-01-07,23,Argentina,Argentina,San Salvador de Jujuy,180,80,,,,8,blanco,moreno,EQ003003.PKF,1417197,original
ferro-1580-25684,25684,ferro-1580,Ferro,Herrera,Martín Horacio HERRERA,12,True,Portero,GK,Portero,66,66,72,66,65,62,23,16,50,31,14,67,1970-09-13,27,Argentina,Argentina,Río Cuarto (CBA),,,,,,1,blanco,moreno,EQ003003.PKF,1422568,original
ferro-1580-17523,17523,ferro-1580,Ferro,Infantino,Rodrigo INFANTINO,30,True,Portero,GK,Portero,68,68,70,65,70,69,18,16,15,21,22,85,1976-02-14,22,Argentina,Argentina,San Justo (BA),178,72,,,,22,blanco,castano,EQ003003.PKF,1422943,original
ferro-1580-6342,6342,ferro-1580,Ferro,Rocha,Ariel Osvaldo ROCHA,1,True,Portero,GK,Portero,77,77,76,78,76,78,21,21,17,16,16,77,1973-04-29,25,Argentina,Argentina,Avellaneda (BA),176,72,,,,12,blanco,rubio,EQ003003.PKF,1423682,original
ferro-1580-25685,25685,ferro-1580,Ferro,Acevedo,Cristian ACEVEDO,33,True,Defensa,DF,Lateral derecho,74,74,74,79,75,68,38,67,45,40,46,14,1974-06-02,24,Argentina,Argentina,Ciudadela (BA),,,,,,2,blanco,moreno,EQ003003.PKF,1426525,original
ferro-1580-17542,17542,ferro-1580,Ferro,Moya,Carlos Daniel MOYA,3,True,Defensa,DF,Central izquierdo,79,79,76,79,86,75,69,61,65,69,88,10,1969-05-02,29,Argentina,Argentina,Mendoza,177,70,,,,6,blanco,moreno,EQ003003.PKF,1426821,original
ferro-1580-20752,20752,ferro-1580,Ferro,Kobistyj,Marcelo Daniel KOBISTYJ,35,True,Defensa,DF,Central izquierdo,78,78,78,79,76,81,61,66,68,60,80,14,1972-02-23,26,Argentina,Argentina,Ituzaingó (BA),184,75,,,,4,blanco,moreno,EQ003003.PKF,1427874,original
ferro-1580-23892,23892,ferro-1580,Ferro,Vales,Gastón Andrés VALES,21,True,Defensa,DF,Lateral izquierdo,75,75,77,75,76,74,70,72,72,68,75,10,1974-10-15,23,Argentina,Argentina,Capital Federal,168,66,,,,5,blanco,moreno,EQ003003.PKF,1430685,original
ferro-1580-8883,8883,ferro-1580,Ferro,Mac Allister,Carlos Javier MAC ALLISTER,6,True,Defensa,DF,Lateral izquierdo,80,80,78,82,87,75,66,69,64,60,83,14,1968-03-06,30,Argentina,Argentina,Santa Rosa (La Pampa),168,60,,,,3,blanco,pelirrojo,EQ003003.PKF,1431071,original
ferro-1580-17529,17529,ferro-1580,Ferro,Sosa,Luis Alberto SOSA,18,True,Defensa,DF,Central izquierdo,79,79,79,80,81,77,62,67,62,60,90,13,1977-05-07,21,Argentina,Argentina,San Justo (BA),175,70,,,,14,blanco,moreno,EQ003003.PKF,1435256,original
ferro-1580-17530,17530,ferro-1580,Ferro,Sartori,Nicolás SARTORI,2,True,Defensa,DF,Libre,77,77,78,79,77,77,66,67,65,67,78,12,1976-05-23,22,Argentina,Argentina,Los Toldos (SF),177,69,,,,18,blanco,moreno,EQ003003.PKF,1437404,original
ferro-1580-23893,23893,ferro-1580,Ferro,Mércuri,Andrés César MÉRCURI,14,True,Medio,MF,Interior izquierdo,76,76,76,74,77,77,74,77,75,72,41,10,1977-03-15,21,Argentina,Argentina,Cañada de Gómez (SF),,,,,,11,blanco,moreno,EQ003003.PKF,1439640,original
ferro-1580-23894,23894,ferro-1580,Ferro,Giaccone,Ariel Alberto GIACCONE,15,True,Medio,MF,Interior derecho,75,75,75,74,76,78,75,77,74,75,36,9,1975-09-06,22,Argentina,Argentina,San Francisco (Argentina),,,,,,8,blanco,moreno,EQ003003.PKF,1440148,original
ferro-1580-23895,23895,ferro-1580,Ferro,Grana,Mario Darío GRANA,9,True,Medio,MF,Interior derecho,69,69,72,70,63,72,66,68,72,70,45,10,1983-01-27,15,Argentina,Argentina,Argentina,188,84,,,,20,blanco,moreno,EQ003003.PKF,1440553,original
ferro-1580-17531,17531,ferro-1580,Ferro,Oviedo,Hernán Fernando OVIEDO,16,True,Medio,MF,Centrocampista izquierda,78,78,78,82,74,79,61,84,81,63,60,16,1975-07-03,22,Argentina,Argentina,Capital Federal,176,75,,,,15,blanco,moreno,EQ003003.PKF,1441096,original
ferro-1580-20786,20786,ferro-1580,Ferro,Cordon,Jorge Luis CORDON,8,True,Medio,MF,Medio centro defensivo,79,79,74,87,85,72,68,90,87,67,60,19,1971-02-13,27,Argentina,Argentina,Capital Federal,174,72,,,,10,blanco,moreno,EQ003003.PKF,1444003,original
ferro-1580-20787,20787,ferro-1580,Ferro,Fiorentini,Pablo Ariel FIORENTINI,5,True,Medio,MF,Medio centro defensivo,78,78,77,80,76,79,65,87,85,61,56,11,1975-04-30,23,Argentina,Argentina,Capital Federal,180,73,,,,16,blanco,moreno,EQ003003.PKF,1446546,original
ferro-1580-6352,6352,ferro-1580,Ferro,Chaparro,Raúl Cristian CHAPARRO,10,True,Medio,MF,Media punta por el centro,79,79,83,77,76,83,64,80,84,65,64,10,1975-10-19,22,Argentina,Argentina,San Isidro (BA),165,60,,,,7,blanco,moreno,EQ003003.PKF,1448600,original
ferro-1580-17532,17532,ferro-1580,Ferro,Martens,Leonel Héctor MARTENS,7,True,Medio,MF,Medio centro defensivo,80,80,80,82,77,81,61,80,85,60,61,10,1975-05-27,23,Argentina,Argentina,Tandil (BA),179,75,,,,9,blanco,castano,EQ003003.PKF,1453675,original
ferro-1580-25686,25686,ferro-1580,Ferro,Ayala,Mario Daniel Ayala,20,True,Delantero,FW,Delantero centro,80,80,83,80,78,81,82,78,79,83,80,5,1976-01-15,22,Argentina,Argentina,Capital Federal,,,,,,17,blanco,castano,EQ003003.PKF,1456095,original
ferro-1580-23896,23896,ferro-1580,Ferro,Panigutti,Emerson Mariano PANIGUTTI,23,True,Delantero,FW,Delantero centro,68,68,72,68,65,70,70,75,68,73,36,10,1976-02-13,22,Argentina,Argentina,Ercilla (Argentina),,,,,,21,blanco,moreno,EQ003003.PKF,1456339,original
ferro-1580-23897,23897,ferro-1580,Ferro,Verón,Leonardo VERÓN,19,True,Delantero,FW,Delantero centro,71,71,72,70,71,72,71,73,72,74,32,10,1973-05-01,25,Argentina,Argentina,Morón (Argentina),182,76,,,,19,blanco,moreno,EQ003003.PKF,1456703,original
ferro-1580-17533,17533,ferro-1580,Ferro,Fossas,Mariano Javier FOSSAS,24,True,Delantero,FW,Delantero centro,77,77,79,78,75,79,90,84,63,85,62,15,1976-05-25,22,Argentina,Argentina,Junín (BA),172,68,,,,13,blanco,moreno,EQ003003.PKF,1457005,original
dep-español-1434-27778,27778,dep-español-1434,Dep. Español,Capella,Julio CAPELLA,1,False,Defensa,DF,Lateral derecho,66,66,67,65,66,66,56,59,52,51,79,19,1977-08-05,20,Argentina,Argentina,Capital Federal,,,,,,20,blanco,moreno,EQ003003.PKF,1459476,original
dep-español-1434-27779,27779,dep-español-1434,Dep. Español,Romancikas,Diego G. ROMANCIKAS,1,False,Defensa,DF,Lateral izquierdo,66,66,67,66,66,68,53,67,67,59,70,38,1977-02-08,21,Argentina,Argentina,Capital Federal,,,,,,3,blanco,moreno,EQ003003.PKF,1459601,original
dep-español-1434-27780,27780,dep-español-1434,Dep. Español,Gords,Germán GORDS,1,False,Defensa,DF,Central derecho,66,66,66,66,67,66,56,63,69,66,72,19,1971-11-28,26,Argentina,Argentina,Capital Federal,,,,,,6,blanco,moreno,EQ003003.PKF,1459735,original
dep-español-1434-27781,27781,dep-español-1434,Dep. Español,Décima,Guillermo F. DÉCIMA,1,False,Defensa,DF,Lateral derecho,67,67,69,68,66,67,59,61,61,58,62,19,1977-07-19,20,Argentina,Argentina,Capital Federal,,,,,,19,blanco,moreno,EQ003003.PKF,1459856,original
dep-español-1434-27782,27782,dep-español-1434,Dep. Español,Batista,José Alberto BATISTA,1,False,Defensa,DF,Lateral derecho,65,65,63,66,62,69,64,61,65,61,63,19,1962-03-06,36,Uruguay,Uruguay,Colonia,,,,,,21,blanco,moreno,EQ003003.PKF,1459985,original
dep-español-1434-17540,17540,dep-español-1434,Dep. Español,S. Fuentes,Sebastián FUENTES,38,False,Defensa,DF,Lateral derecho,78,78,77,81,78,76,69,68,60,62,83,12,1978-03-09,20,Argentina,Argentina,Valentín Alsina (BA),182,80,,,,18,blanco,moreno,EQ003003.PKF,1460111,original
dep-español-1434-20794,20794,dep-español-1434,Dep. Español,Corpache,Diego Fernando CORPACHE,18,False,Defensa,DF,Central izquierdo,77,77,77,79,78,76,60,61,65,64,85,11,1976-05-21,22,Argentina,Argentina,Capital Federal,180,75,,,,2,blanco,moreno,EQ003003.PKF,1460922,original
dep-español-1434-27783,27783,dep-español-1434,Dep. Español,Zampone,Flavio ZAMPONE,1,False,Medio,MF,Centrocampista derecha,64,64,67,66,62,64,56,64,64,66,58,19,1977-12-12,20,Argentina,Argentina,Cañuelas (BA),,,,,,14,blanco,moreno,EQ003003.PKF,1462326,original
dep-español-1434-27784,27784,dep-español-1434,Dep. Español,Velazco,Rodrigo VELAZCO,1,False,Medio,MF,Interior derecho,66,66,64,68,66,68,54,59,61,57,68,23,1978-06-10,20,Argentina,Argentina,Capital Federal,,,,,,15,blanco,moreno,EQ003003.PKF,1462448,original
dep-español-1434-27785,27785,dep-español-1434,Dep. Español,Martín Sosa,Carlos MARTÍN SOSA,1,False,Medio,MF,Media punta por el centro,68,68,71,68,64,72,64,75,76,63,52,19,1977-06-04,21,Argentina,Argentina,Capital Federal,,,,,,11,blanco,moreno,EQ003003.PKF,1462575,original
dep-español-1434-27786,27786,dep-español-1434,Dep. Español,Pertot,Aristides Laureano PERTOT,1,False,Medio,MF,Media punta derecha,65,65,66,62,65,67,62,61,64,57,63,19,1976-09-24,21,Argentina,Argentina,Lanús (BA),,,,,,7,blanco,moreno,EQ003003.PKF,1462707,original
dep-español-1434-27787,27787,dep-español-1434,Dep. Español,Paiber,César PAIBER,1,False,Medio,MF,Medio centro organizador,67,67,68,66,68,66,59,63,66,58,66,19,1970-02-13,28,Argentina,Argentina,Los Polvorines (BA),,,,,,5,blanco,moreno,EQ003003.PKF,1462838,original
dep-español-1434-27788,27788,dep-español-1434,Dep. Español,Galván,Diego Hernán GALVÁN,1,False,Medio,MF,Centrocampista derecha,66,66,66,64,66,68,57,62,67,62,57,22,1977-02-24,21,Argentina,Argentina,Capital Federal,,,,,,16,blanco,moreno,EQ003003.PKF,1462970,original
dep-español-1434-27789,27789,dep-español-1434,Dep. Español,Frangipane,Paolo Daniel FRANGIPANE,1,False,Medio,MF,Centrocampista derecha,67,67,67,70,67,66,60,66,63,58,56,19,1979-07-11,18,Argentina,Argentina,Capital Federal,,,,,,12,blanco,moreno,EQ003003.PKF,1463100,original
dep-español-1434-20796,20796,dep-español-1434,Dep. Español,Segovia,Diego Gastón SEGOVIA,31,False,Medio,MF,Interior derecho,77,77,78,79,77,76,61,83,87,63,60,19,1976-01-07,22,Argentina,Argentina,Capital Federal,175,68,,,,4,blanco,moreno,EQ003003.PKF,1463238,original
dep-español-1434-20798,20798,dep-español-1434,Dep. Español,Galván,Sebastián Carlos GALVAN,7,False,Medio,MF,Interior derecho,79,79,80,81,76,79,61,82,82,60,69,20,1975-06-10,23,Argentina,Argentina,San Pedro (Jujuy),180,70,,,,8,blanco,moreno,EQ003003.PKF,1464254,original
dep-español-1434-27790,27790,dep-español-1434,Dep. Español,Romero,Franco ROMERO,1,False,Delantero,FW,Delantero centro,66,66,69,66,66,65,61,65,62,62,64,20,1979-05-08,19,Argentina,Argentina,Córdoba,,,,,,9,blanco,moreno,EQ003003.PKF,1465846,original
dep-español-1434-27791,27791,dep-español-1434,Dep. Español,Escudero,Gastón Ariel ESCUDERO,1,False,Delantero,FW,Delantero centro,66,66,66,67,64,67,64,64,67,66,62,17,1977-01-27,21,Argentina,Argentina,Capital Federal,,,,,,17,blanco,moreno,EQ003003.PKF,1465962,original
dep-español-1434-27792,27792,dep-español-1434,Dep. Español,Basavilbaso,Diego BASAVILBASO,1,False,Delantero,FW,Delantero centro,65,65,66,65,65,67,61,63,64,62,67,18,1976-12-01,21,Argentina,Argentina,Capital Federal,,,,,,10,blanco,moreno,EQ003003.PKF,1466096,original
dep-español-1434-27793,27793,dep-español-1434,Dep. Español,Ayala,Óscar R. Alfonso AYALA,1,False,Delantero,FW,Delantero centro,66,66,67,67,67,66,65,61,63,66,52,19,1975-12-10,22,Argentina,Argentina,Capital Federal,,,,,,23,blanco,moreno,EQ003003.PKF,1466229,original
dep-español-1434-27794,27794,dep-español-1434,Dep. Español,Ventrice,Marcelo Diego VENTRICE,1,False,Portero,GK,Portero,66,66,67,66,67,67,23,19,19,27,23,70,1977-02-10,21,Argentina,Argentina,Capital Federal,,,,,,13,blanco,moreno,EQ003003.PKF,1466361,original
dep-español-1434-27795,27795,dep-español-1434,Dep. Español,Noguera,Andrés Raúl NOGUERA,1,False,Portero,GK,Portero,66,66,65,67,64,68,16,21,21,20,20,71,1967-02-04,31,Argentina,Argentina,Quilmes (BA),,,,,,1,blanco,moreno,EQ003003.PKF,1466496,original
dep-español-1434-27796,27796,dep-español-1434,Dep. Español,Morales,Diego MORALES,1,False,Portero,GK,Portero,65,65,66,66,66,65,19,19,21,18,21,69,1980-01-18,18,Argentina,Argentina,Capital Federal,,,,,,22,blanco,moreno,EQ003003.PKF,1466625,original
colón-1521-8788,8788,colón-1521,Colón,Irigoytía,Joaquín IRIGOYTIA,12,True,Portero,GK,Portero,80,80,80,81,80,81,22,19,16,24,23,80,1976-08-15,21,Argentina,Argentina,Paraná (ER),185,73,,,,12,blanco,moreno,EQ003003.PKF,1467322,original
colón-1521-17553,17553,colón-1521,Colón,Burtovoy,José Pablo BURTOVOY,1,True,Portero,GK,Portero,78,78,76,80,79,78,21,24,25,22,22,79,1976-11-06,21,Argentina,Argentina,Santa Fé,185,72,,,,1,blanco,moreno,EQ003003.PKF,1470172,original
colón-1521-25687,25687,colón-1521,Colón,Richetti,Pablo RICHETTI,13,True,Defensa,DF,Libre,63,63,56,69,70,60,65,65,50,67,70,20,1977-01-02,21,Argentina,Argentina,Capital Federal,,,,,,6,blanco,moreno,EQ003003.PKF,1471184,original
colón-1521-20880,20880,colón-1521,Colón,Medero,Luis Adrián MEDERO,2,True,Defensa,DF,Central derecho,80,80,79,81,79,82,69,65,69,64,83,14,1973-01-24,25,Argentina,Argentina,Hurlingham (BA),180,77,,,,14,blanco,moreno,EQ003003.PKF,1471393,original
colón-1521-5348,5348,colón-1521,Colón,Morant,Pablo Javier MORANT,21,True,Defensa,DF,Libre,70,70,72,70,69,69,61,67,60,63,88,19,1970-06-30,28,Argentina,Argentina,Esquel (Argentina),186,80,,,,5,blanco,moreno,EQ003003.PKF,1473877,original
colón-1521-17554,17554,colón-1521,Colón,Goux,Marcelo Jesús GOUX,19,True,Defensa,DF,Central izquierdo,77,77,76,79,78,77,64,66,62,60,88,16,1975-09-21,22,Argentina,Argentina,Lanús (BA),184,74,,,,13,blanco,moreno,EQ003003.PKF,1475696,original
colón-1521-20800,20800,colón-1521,Colón,Unali,Dante Rubén UNALI,3,True,Defensa,DF,Lateral izquierdo,78,78,76,79,82,77,65,67,68,66,82,10,1966-12-10,31,Argentina,Argentina,San Miguel de Tucumán,174,72,,,,3,blanco,moreno,EQ003003.PKF,1477770,original
colón-1521-6390,6390,colón-1521,Colón,R. Peña,Héctor Ignacio RODRíGUEZ PEÑA,6,True,Defensa,DF,Central derecho,79,79,77,80,83,78,68,64,65,65,83,20,1968-10-22,29,Uruguay,Uruguay,Montevideo (Uruguay),180,72,,,,4,negro,moreno,EQ003003.PKF,1482488,original
colón-1521-25688,25688,colón-1521,Colón,Cantero,Pablo CANTERO,14,True,Medio,MF,Media punta izquierda,68,68,68,72,66,69,74,67,80,69,77,6,1977-10-31,20,Argentina,Argentina,Rosario (Santa Fe),,,,,,18,blanco,castano,EQ003003.PKF,1485281,original
colón-1521-20801,20801,colón-1521,Colón,Aquino,Rodolfo Gustavo AQUINO,7,True,Medio,MF,Lateral derecho,81,81,83,84,80,80,67,65,61,62,80,19,1974-07-21,23,Argentina,Argentina,Rosario (SF),177,73,,,,2,blanco,moreno,EQ003003.PKF,1485589,original
colón-1521-8805,8805,colón-1521,Colón,Monserrat,Roberto Carlos MONSERRAT,11,True,Medio,MF,Interior derecho,79,79,80,83,72,84,62,89,89,67,68,20,1968-09-13,29,Argentina,Argentina,Córdoba,183,70,,,,8,blanco,moreno,EQ003003.PKF,1487797,original
colón-1521-6413,6413,colón-1521,Colón,Aguilar,Manuel Santos AGUILAR,4,True,Medio,MF,Interior izquierdo,71,71,71,70,72,74,67,90,84,67,69,14,1969-09-12,28,Argentina,Argentina,San Miguel de Tucumán,175,74,,,,15,blanco,moreno,EQ003003.PKF,1492146,original
colón-1521-6395,6395,colón-1521,Colón,Saralegui,Marcelo SARALEGUI Arregin,8,True,Medio,MF,Media punta por el centro,82,82,82,82,84,83,61,89,89,66,69,15,1971-05-18,27,Uruguay,Uruguay,Montevideo (Uruguay),175,75,,,,10,blanco,moreno,EQ003003.PKF,1496215,original
colón-1521-20802,20802,colón-1521,Colón,Castagno S.,Diego Cristian CASTAGNO SUÁREZ,5,True,Medio,MF,Medio centro defensivo,80,80,78,82,85,76,66,89,83,65,62,11,1972-10-10,25,Argentina,Argentina,Rosario (SF),180,76,,,,21,blanco,moreno,EQ003003.PKF,1499887,original
colón-1521-6396,6396,colón-1521,Colón,Agoglia,Nelson Omar AGOGLIA,15,True,Medio,MF,Media punta por el centro,79,79,87,77,75,80,66,83,87,67,61,17,1973-05-10,25,Argentina,Argentina,Capital Federal,170,66,,,,16,blanco,moreno,EQ003003.PKF,1501799,original
colón-1521-25689,25689,colón-1521,Colón,Muller,Victor Javier Muller,27,True,Delantero,FW,Extremo izquierdo,78,78,80,80,77,77,76,73,59,81,75,8,1973-01-02,25,Argentina,Argentina,Paraná (E. Ríos),177,75,,,,11,blanco,castano,EQ003003.PKF,1503994,original
colón-1521-25690,25690,colón-1521,Colón,Rey,Emiliano REY,26,True,Delantero,FW,Extremo derecho,62,62,68,60,55,65,75,70,60,75,65,10,1975-11-05,22,Argentina,Argentina,Mar del Plata (BA),,,,,,20,blanco,moreno,EQ003003.PKF,1504175,original
colón-1521-20792,20792,colón-1521,Colón,Torres,Cristian Gabriel TORRES,16,True,Delantero,FW,Delantero centro,79,79,83,78,77,79,90,86,62,84,61,20,1975-08-26,22,Argentina,Argentina,Santa Fé,176,75,,,,17,blanco,moreno,EQ003003.PKF,1504358,original
colón-1521-20742,20742,colón-1521,Colón,Trimarchi,Marcelo Andrés TRIMARCHI,18,True,Delantero,FW,Extremo derecho,79,79,85,77,75,80,86,90,65,90,67,19,1973-10-29,24,Argentina,Argentina,Capital Federal,173,70,,,,7,blanco,moreno,EQ003003.PKF,1506846,original
colón-1521-8897,8897,colón-1521,Colón,Fuertes,Esteban Oscar FUERTES,20,True,Delantero,FW,Delantero centro,73,73,74,74,73,74,84,83,61,83,65,14,1972-12-26,25,Argentina,Argentina,Coronel Dorrego (BA),185,85,,,,9,blanco,moreno,EQ003003.PKF,1509449,original
colón-1521-17563,17563,colón-1521,Colón,Sandoval,Gustavo David SANDOVAL,28,True,Delantero,FW,Delantero centro,73,73,75,74,70,73,89,83,63,85,61,13,1975-03-12,23,Argentina,Argentina,Santa Fé,178,71,,,,19,blanco,moreno,EQ003003.PKF,1511690,original
estudiantes-lp-1742-20808,20808,estudiantes-lp-1742,Estudiantes (LP),Bossio,Carlos Gustavo BOSSIO,13,True,Portero,GK,Portero,80,80,82,81,77,81,17,21,22,24,22,90,1973-12-01,24,Argentina,Argentina,Córdoba,195,97,,,,1,blanco,moreno,EQ003003.PKF,1514554,original
estudiantes-lp-1742-20809,20809,estudiantes-lp-1742,Estudiantes (LP),Andersen,Carlos Sebastián ANDERSEN,1,True,Portero,GK,Portero,68,68,67,69,68,68,17,25,25,23,21,87,1973-03-18,25,Argentina,Argentina,La Plata (BA),188,80,,,,13,blanco,castano,EQ003003.PKF,1521867,original
estudiantes-lp-1742-25691,25691,estudiantes-lp-1742,Estudiantes (LP),J. Fernández,Juan Ramón FERNÁNDEZ,14,True,Defensa,DF,Central derecho,71,71,68,73,75,70,66,47,52,70,70,31,1980-03-05,18,Argentina,Argentina,Gualeguaychú (ERI),,,,,,18,blanco,castano,EQ003003.PKF,1523802,original
estudiantes-lp-1742-17566,17566,estudiantes-lp-1742,Estudiantes (LP),Alayes,Agustín ALAYES,21,True,Defensa,DF,Central derecho,52,52,53,53,51,52,62,63,68,66,80,20,1978-07-22,19,Argentina,Argentina,La Plata (BA),186,76,,,,21,blanco,moreno,EQ003003.PKF,1524066,original
estudiantes-lp-1742-6343,6343,estudiantes-lp-1742,Estudiantes (LP),Peralta,Alejandro David PERALTA,12,True,Defensa,DF,Central izquierdo,73,73,72,77,73,72,72,68,71,72,73,10,1973-04-25,25,Argentina,Argentina,Morón (BA),180,80,,,,23,blanco,moreno,EQ003003.PKF,1524683,original
estudiantes-lp-1742-20811,20811,estudiantes-lp-1742,Estudiantes (LP),Rojas,Ricardo Ismael ROJAS Mendoza,17,True,Defensa,DF,Lateral izquierdo,70,70,70,69,71,72,66,67,66,67,88,20,1971-01-26,27,Paraguay,Argentina,Posadas (Misiones),176,73,,,,3,blanco,moreno,EQ003003.PKF,1526094,original
estudiantes-lp-1742-20812,20812,estudiantes-lp-1742,Estudiantes (LP),Azconzábal,Juan Manuel AZCONZABAL,3,True,Defensa,DF,Central izquierdo,68,68,67,68,72,68,65,68,61,60,80,18,1974-09-08,23,Argentina,Argentina,Junín (BA),179,78,,,,5,blanco,moreno,EQ003003.PKF,1528400,original
estudiantes-lp-1742-20813,20813,estudiantes-lp-1742,Estudiantes (LP),Zapata,Ariel Hernán ZAPATA,4,True,Defensa,DF,Central izquierdo,67,67,67,65,66,71,60,65,65,60,84,13,1974-09-02,23,Argentina,Argentina,Florencio Varela (BA),176,75,,,,20,blanco,moreno,EQ003003.PKF,1533788,original
estudiantes-lp-1742-17567,17567,estudiantes-lp-1742,Estudiantes (LP),Testa,Leandro Guido TESTA,2,True,Defensa,DF,Lateral derecho,72,72,73,72,74,72,64,67,65,69,82,15,1976-03-24,22,Argentina,Argentina,Gral. Belgrano (BA),178,75,,,,2,blanco,moreno,EQ003003.PKF,1536797,original
estudiantes-lp-1742-6412,6412,estudiantes-lp-1742,Estudiantes (LP),Quatrocchi,Pablo Javier QUATROCCHI,6,True,Defensa,DF,Central derecho,72,72,73,72,74,72,62,63,69,68,83,20,1974-01-19,24,Argentina,Argentina,Quilmes (BA),188,82,,,,4,blanco,moreno,EQ003003.PKF,1540558,original
estudiantes-lp-1742-25476,25476,estudiantes-lp-1742,Estudiantes (LP),Romagnoli,Marcelo Fabián ROMAGNOLI,28,True,Medio,MF,Interior derecho,79,79,79,82,79,77,68,82,84,65,67,14,1970-08-15,27,Argentina,Argentina,Arias (Córdoba),177,70,,,,8,blanco,moreno,EQ003003.PKF,1542165,original
estudiantes-lp-1742-17469,17469,estudiantes-lp-1742,Estudiantes (LP),De Vicente,Néstor Adrián DE VICENTE,15,True,Medio,MF,Centrocampista izquierda,80,80,77,81,83,79,64,89,90,63,61,15,1964-07-29,33,Argentina,Argentina,Avellaneda (BA),187,80,,,,14,blanco,rubio,EQ003003.PKF,1543816,original
estudiantes-lp-1742-17424,17424,estudiantes-lp-1742,Estudiantes (LP),Mas,Leonardo Oscar MAS,8,True,Medio,MF,Media punta por el centro,80,80,85,77,75,83,60,90,87,69,69,13,1975-07-22,22,Argentina,Argentina,San Martín (BA),166,60,,,,10,blanco,moreno,EQ003003.PKF,1546479,original
estudiantes-lp-1742-6160,6160,estudiantes-lp-1742,Estudiantes (LP),Jiménez,Jorge Rubén JIMENEZ,0,True,Medio,MF,Medio centro defensivo,79,79,77,80,78,84,75,78,79,77,50,10,1970-07-04,27,Argentina,Argentina,Buenos Aires,184,79,,,,6,blanco,moreno,EQ003003.PKF,1548330,original
estudiantes-lp-1742-18870,18870,estudiantes-lp-1742,Estudiantes (LP),Cardoso,Rodolfo Esteban CARDOSO,10,True,Medio,MF,Interior izquierdo,80,80,79,80,78,83,77,75,80,79,55,14,1968-10-17,29,Argentina,Argentina,Azul (BA),,,,,,11,blanco,moreno,EQ003003.PKF,1550551,original
